Plant_accepted_name,Interaction_percent,Cumulative_percentage
Jacobaea erucifolia,0.006907906098529767,95.95932729990231
Prunus mahaleb,0.006907906098529767,95.97768650480752
Campanula serrata,0.006819343199830668,95.99581033529086
Achillea clavennae,0.006730780301131568,96.01369879135234
Salvia microphylla,0.006730780301131568,96.03158724741382
Polygala vulgaris,0.006642217402432469,96.04924032905343
Prunus laurocerasus,0.006642217402432469,96.066893410693055
Thymus vulgaris,0.006642217402432469,96.08454649233268
Chaerophyllum aromaticum,0.006553654503733368,96.10196419955044
Euphorbia nicaeensis,0.006553654503733368,96.11938190676818
Potentilla recta,0.006553654503733368,96.13679961398594
Vicia eriocarpa,0.006553654503733368,96.1542173212037
Helichrysum italicum,0.006465091605034269,96.1713996539996
Prasium majus,0.006465091605034269,96.1885819867955
Trifolium fragiferum,0.006465091605034269,96.20576431959138
Carum carvi,0.006376528706335169,96.22271127796542
Convolvulus althaeoides,0.006376528706335169,96.23965823633945
Hieracium bifidum,0.006376528706335169,96.25660519471349
Lathyrus linifolius,0.006376528706335169,96.27355215308752
Malva alcea,0.006376528706335169,96.29049911146156
Asphodelus aestivus,0.00628796580763607,96.30721069541373
Centaurium erythraea,0.00628796580763607,96.3239222793659
Reseda alba,0.00628796580763607,96.34063386331808
Stachys sylvatica,0.00628796580763607,96.35734544727025
Arbutus unedo,0.006199402908936971,96.37382165680056
Clematis flammula,0.006199402908936971,96.39029786633087
Helleborus niger,0.006199402908936971,96.40677407586118
Hypericum triquetrifolium,0.006199402908936971,96.42325028539149
Allium saxatile,0.0061108400102378715,96.43949112049994
Potentilla argentea,0.0061108400102378715,96.45573195560839
Reseda media,0.0061108400102378715,96.47197279071683
Trifolium arvense,0.0061108400102378715,96.48821362582528
Euphorbia pithyusa,0.006022277111538772,96.50421908651187
Gentiana clusii,0.006022277111538772,96.52022454719845
Sedum candolleanum,0.006022277111538772,96.53623000788504
Senecio nemorensis,0.006022277111538772,96.55223546857162
Thymelaea hirsuta,0.006022277111538772,96.56824092925821
Veronica orchidea,0.006022277111538772,96.5842463899448
Cota tinctoria,0.005933714212839672,96.60001647620953
Hylotelephium telephium,0.005933714212839672,96.61578656247426
Trifolium badium,0.005933714212839672,96.63155664873898
Fragaria vesca,0.005845151314140573,96.64709136058184
Magnolia stellata,0.005845151314140573,96.6626260724247
Calendula arvensis,0.005756588415441473,96.67792540984571
Calystegia soldanella,0.005756588415441473,96.69322474726671
Peucedanum officinale,0.005756588415441473,96.70852408468771
Senecio varicosus,0.005756588415441473,96.72382342210872
Anthemis chia,0.005668025516742373,96.73888738510786
Barbarea vulgaris,0.005668025516742373,96.753951348107
Biscutella intermedia,0.005668025516742373,96.76901531110614
Cirsium oleraceum,0.005668025516742373,96.78407927410528
Gentiana lutea,0.005668025516742373,96.79914323710442
Juniperus communis,0.005668025516742373,96.81420720010357
Allium subvillosum,0.005579462618043274,96.82903578868084
Cytisus scoparius,0.005579462618043274,96.84386437725811
Veronica barrelieri,0.005579462618043274,96.8586929658354
Veronica officinalis,0.005579462618043274,96.87352155441268
Cephalaria transsylvanica,0.005490899719344174,96.8881147685681
Ferula tingitana,0.005490899719344174,96.90270798272351
Globularia vulgaris,0.005490899719344174,96.91730119687894
Urospermum picroides,0.005490899719344174,96.93189441103435
Anthriscus nitida,0.005402336820645074,96.9462522507679
Ononis natrix,0.005402336820645074,96.96061009050146
Scrophularia nodosa,0.005402336820645074,96.97496793023502
Verbascum densiflorum,0.005402336820645074,96.98932576996857
Viburnum lantana,0.005402336820645074,97.00368360970214
Symphytum × uplandicum,0.005313773921945975,97.01780607501382
Escallonia rubra,0.005225211023246875,97.03169316590366
Epilobium parviflorum,0.0051366481245477755,97.04534488237162
Launaea cervicornis,0.0051366481245477755,97.0589965988396
Nigella damascena,0.0051366481245477755,97.07264831530757
Quercus coccifera,0.0051366481245477755,97.08630003177554
Reichardia picroides,0.0051366481245477755,97.09995174824351
Crepis paludosa,0.0050480852258486765,97.11336809028963
Diplotaxis tenuifolia,0.0050480852258486765,97.12678443233574
Erophaca baetica,0.0050480852258486765,97.14020077438184
Knautia collina,0.0050480852258486765,97.15361711642795
Lepidium draba,0.0050480852258486765,97.16703345847407
Ranunculus auricomus,0.0050480852258486765,97.18044980052018
Aruncus dioicus,0.004959522327149577,97.19363076814442
Rosa dumalis,0.004959522327149577,97.20681173576867
Physocarpus opulifolius,0.004870959428450477,97.21975732897106
Valeriana montana,0.004870959428450477,97.23270292217344
Oxytropis montana,0.004782396529751378,97.24541314095397
Tragopogon orientalis,0.004782396529751378,97.2581233597345
Vicia villosa,0.004782396529751378,97.27083357851502
Allium sphaerocephalon,0.004693833631052278,97.28330842287369
Astragalus monspessulanus,0.004693833631052278,97.29578326723235
Linum catharticum,0.004693833631052278,97.30825811159102
Pentanema ensifolium,0.004693833631052278,97.32073295594968
Sedum sexangulare,0.004693833631052278,97.33320780030833
Viburnum opulus,0.004693833631052278,97.345682644667
Erysimum crepidifolium,0.004605270732353178,97.3579221146038
Onobrychis supina,0.004516707833654079,97.36992621011875
Centaurea nervosa,0.004428144934954979,97.38169493121183
Oxalis articulata,0.004428144934954979,97.3934636523049
Stachys germanica,0.004428144934954979,97.40523237339798
Vicia pyrenaica,0.004428144934954979,97.41700109449106
Euphrasia willkommii,0.004339582036255879,97.42853444116227
Hibiscus syriacus,0.004339582036255879,97.4400677878335
Prunella laciniata,0.004339582036255879,97.45160113450471
Pseudopodospermum elatum,0.004339582036255879,97.46313448117593
Thymus serpyllum,0.004339582036255879,97.47466782784714
Cotoneaster frigidus,0.004251019137556779,97.4859658000965
Epilobium montanum,0.004251019137556779,97.49726377234586
Erica scoparia,0.004251019137556779,97.50856174459521
Ulex australis,0.004251019137556779,97.51985971684456
Armeria maritima,0.00416245623885768,97.53092231467205
Chelidonium majus,0.00416245623885768,97.54198491249956
Lobularia maritima,0.00416245623885768,97.55304751032705
Saxifraga caesia,0.00416245623885768,97.56411010815454
Saxifraga granulata,0.00416245623885768,97.57517270598204
Seseli libanotis,0.00416245623885768,97.58623530380953
Tuberaria guttata,0.00416245623885768,97.59729790163702
Aesculus hippocastanum,0.004073893340158581,97.60812512504266
Gentiana pannonica,0.004073893340158581,97.61895234844829
Lotus pedunculatus,0.004073893340158581,97.62977957185392
Saxifraga aizoides,0.004073893340158581,97.64060679525956
Dactylorhiza maculata,0.0039853304414594806,97.65119864424332
Vinca difformis,0.0039853304414594806,97.6617904932271
Campanula cochleariifolia,0.0038967675427603815,97.672146967789
Capsella bursa-pastoris,0.0038967675427603815,97.68250344235092
Euphorbia dendroides,0.0038967675427603815,97.69285991691282
Kundmannia sicula,0.0038967675427603815,97.70321639147474
Santolina chamaecyparissus,0.0038967675427603815,97.71357286603664
Valeriana rubra,0.0038967675427603815,97.72392934059856
Diplotaxis ibicensis,0.003808204644061282,97.7340504407386
Lathyrus oleraceus,0.003808204644061282,97.74417154087865
Oxalis corniculata,0.003808204644061282,97.7542926410187
Persicaria lapathifolia,0.003808204644061282,97.76441374115875
Sedum album,0.003808204644061282,97.77453484129879
Astragalus glycyphyllos,0.0037196417453621822,97.78442056701698
Buddleja globosa,0.0037196417453621822,97.79430629273516
Lysimachia vulgaris,0.0037196417453621822,97.80419201845335
Vaccinium × hybridum,0.0037196417453621822,97.81407774417154
Ajuga genevensis,0.0036310788466630828,97.82372809546786
Cherleria capillacea,0.0036310788466630828,97.83337844676419
Erica cinerea,0.0036310788466630828,97.84302879806052
Hieracium glaucum,0.0036310788466630828,97.85267914935683
Plumbago auriculata,0.0036310788466630828,97.86232950065316
Polygonum aviculare,0.0036310788466630828,97.87197985194949
Chamaemelum nobile,0.0035425159479639833,97.88139482882394
Cornus alba,0.0035425159479639833,97.89080980569841
Lomelosia stellata,0.0035425159479639833,97.90022478257288
Lonicera xylosteum,0.0035425159479639833,97.90963975944733
Lysimachia europaea,0.0035425159479639833,97.9190547363218
Pentaglottis sempervirens,0.0035425159479639833,97.92846971319626
Tilia europaea,0.0035425159479639833,97.93788469007073
Bistorta officinalis,0.0034539530492648835,97.94706429252332
Crepis mollis,0.0034539530492648835,97.95624389497593
Sorbaria sorbifolia,0.0034539530492648835,97.96542349742853
Vicia tetrasperma,0.0034539530492648835,97.97460309988114
Viola hirta,0.0034539530492648835,97.98378270233373
Campanula portenschlagiana,0.003365390150565784,97.99272693036447
Campanula rapunculus,0.003365390150565784,98.00167115839521
Phytolacca americana,0.003365390150565784,98.01061538642595
Pilosella argyrocoma,0.003365390150565784,98.0195596144567
Rubus armeniacus,0.003365390150565784,98.02850384248744
Scrophularia auriculata,0.003365390150565784,98.03744807051817
Senecio vernalis,0.003365390150565784,98.04639229854891
Stellaria aquatica,0.003365390150565784,98.05533652657965
Thymelaea velutina,0.003365390150565784,98.0642807546104
Tolpis staticifolia,0.003365390150565784,98.07322498264114
Vicia hybrida,0.003365390150565784,98.08216921067188
Anchusa hybrida,0.003276827251866684,98.09087806428074
Aster amellus,0.003276827251866684,98.09958691788962
Crepis tectorum,0.003276827251866684,98.1082957714985
Galeopsis speciosa,0.003276827251866684,98.11700462510738
Laserpitium gallicum,0.003276827251866684,98.12571347871626
Malus sylvestris,0.003276827251866684,98.13442233232514
Nepeta racemosa,0.003276827251866684,98.14313118593402
Orobanche gracilis,0.003276827251866684,98.1518400395429
Aetheorhiza bulbosa,0.0031882643531675847,98.16031351872992
Chaerophyllum temulum,0.0031882643531675847,98.16878699791694
Frankenia hirsuta,0.0031882643531675847,98.17726047710394
Linum usitatissimum,0.0031882643531675847,98.18573395629096
Photinia serratifolia,0.0031882643531675847,98.19420743547798
Pimpinella cretica,0.0031882643531675847,98.202680914665
Pyrus communis,0.0031882643531675847,98.21115439385201
Ranunculus gramineus,0.0031882643531675847,98.21962787303903
Sherardia arvensis,0.0031882643531675847,98.22810135222605
Urospermum dalechampii,0.0031882643531675847,98.23657483141307
Cistus inflatus,0.0030997014544684857,98.24481293617822
Gentianella rhaetica,0.0030997014544684857,98.25305104094338
Philadelphus coronarius,0.0030997014544684857,98.26128914570853
Trachelospermum jasminoides,0.0030997014544684857,98.26952725047369
Tussilago farfara,0.0030997014544684857,98.27776535523884
Camellia sinensis,0.003011138555769386,98.28576808558213
Empetrum nigrum,0.003011138555769386,98.29377081592543
Fallopia baldschuanica,0.003011138555769386,98.30177354626872
Hypericum empetrifolium,0.003011138555769386,98.30977627661201
Mutellina purpurea,0.003011138555769386,98.3177790069553
Stachys heraclea,0.003011138555769386,98.3257817372986
Torilis japonica,0.003011138555769386,98.33378446764189
Trifolium nigrescens,0.003011138555769386,98.3417871979852
Willemetia stipitata,0.003011138555769386,98.34978992832849
Centaurea pectinata,0.0029225756570702864,98.35755728424992
Daucus guttatus,0.0029225756570702864,98.36532464017135
Eschscholzia californica,0.0029225756570702864,98.37309199609278
Geranium dissectum,0.0029225756570702864,98.38085935201421
Lupinus angustifolius,0.0029225756570702864,98.38862670793564
Myosotis ramosissima,0.0029225756570702864,98.39639406385707
Pedicularis sylvatica,0.0029225756570702864,98.4041614197785
Phagnalon rupestre,0.0029225756570702864,98.41192877569993
Salix viminalis,0.0029225756570702864,98.41969613162138
Senecio rupestris,0.0029225756570702864,98.42746348754281
Tanacetum corymbosum,0.0029225756570702864,98.43523084346424
Anthyllis hermanniae,0.0028340127583711865,98.44276282496381
Digitalis purpurea,0.0028340127583711865,98.45029480646338
Erysimum odoratum,0.0028340127583711865,98.45782678796294
Medicago arborea,0.0028340127583711865,98.46535876946251
Pilosella piloselloides,0.0028340127583711865,98.4728907509621
Retama sphaerocarpa,0.0028340127583711865,98.48042273246166
Silene acaulis,0.0028340127583711865,98.48795471396123
Urtica dioica,0.0028340127583711865,98.4954866954608
Viola arvensis,0.0028340127583711865,98.50301867696037
Gymnadenia conopsea,0.002745449859672087,98.51031528403809
Hieracium lachenalii,0.002745449859672087,98.51761189111579
Robinia pseudoacacia,0.002745449859672087,98.5249084981935
Brugmansia arborea,0.0026568869609729876,98.53196973084934
Cotoneaster franchetii,0.0026568869609729876,98.5390309635052
Rhinanthus rumelicus,0.0026568869609729876,98.54609219616104
Sanguisorba minor,0.0026568869609729876,98.55315342881688
Thlaspi arvense,0.0026568869609729876,98.56021466147273
Valeriana excelsa,0.0026568869609729876,98.56727589412858
Verbascum phlomoides,0.0026568869609729876,98.57433712678443
Bartsia alpina,0.0025683240622738877,98.58116298501841
Leucanthemum adustum,0.0025683240622738877,98.5879888432524
Linum suffruticosum,0.0025683240622738877,98.59481470148638
Oenanthe pimpinelloides,0.0025683240622738877,98.60164055972037
Phlomis fruticosa,0.0025683240622738877,98.60846641795436
Rumex acetosa,0.0025683240622738877,98.61529227618834
Thymus dolomiticus,0.0025683240622738877,98.62211813442232
Verbascum nigrum,0.0025683240622738877,98.62894399265632
Calicotome spinosa,0.0024797611635747883,98.63553447646844
Carduus pycnocephalus,0.0024797611635747883,98.64212496028057
Erodium cicutarium,0.0024797611635747883,98.64871544409269
Hypericum androsaemum,0.0024797611635747883,98.6553059279048
Hypochaeris achyrophorus,0.0024797611635747883,98.66189641171694
Jasminum mesnyi,0.0024797611635747883,98.66848689552906
Lysimachia nemorum,0.0024797611635747883,98.67507737934119
Parthenocissus quinquefolia,0.0024797611635747883,98.68166786315331
Scorzonera humilis,0.0024797611635747883,98.68825834696543
Scrophularia canina,0.0024797611635747883,98.69484883077756
Stellaria media,0.0024797611635747883,98.70143931458968
Tragopogon pratensis,0.0024797611635747883,98.70802979840181
Globularia cordifolia,0.002391198264875689,98.71438490779207
Helleborus viridis,0.002391198264875689,98.72074001718232
Melampyrum sylvaticum,0.002391198264875689,98.72709512657259
Ornithogalum narbonense,0.002391198264875689,98.73345023596285
Trigonella balansae,0.002391198264875689,98.73980534535312
Viola biflora,0.002391198264875689,98.74616045474338
Aethusa cynapium,0.002302635366176589,98.75228018971178
Clinopodium nepeta,0.002302635366176589,98.75839992468018
Geranium pusillum,0.002302635366176589,98.76451965964858
Geum urbanum,0.002302635366176589,98.77063939461698
Limonium minutum,0.002302635366176589,98.77675912958539
Primula farinosa,0.002302635366176589,98.78287886455378
Reseda luteola,0.002302635366176589,98.78899859952219
Silene gallica,0.002302635366176589,98.79511833449058
Chaerophyllum aureum,0.0022140724674774895,98.80100269503713
Lysimachia clethroides,0.0022140724674774895,98.80688705558367
Portulaca oleracea,0.0022140724674774895,98.8127714161302
Senna corymbosa,0.0022140724674774895,98.81865577667675
Trifolium clypeatum,0.0022140724674774895,98.82454013722328
Xeranthemum cylindraceum,0.0022140724674774895,98.83042449776983
Abelia chinensis,0.0021255095687783897,98.8360734838945
Adenostyles alliariae,0.0021255095687783897,98.84172247001918
Allium atropurpureum,0.0021255095687783897,98.84737145614386
Androsace chamaejasme,0.0021255095687783897,98.85302044226853
Astragalus balearicus,0.0021255095687783897,98.85866942839321
Galium anisophyllon,0.0021255095687783897,98.8643184145179
Ruta chalepensis,0.0021255095687783897,98.86996740064257
Ulex europaeus,0.0021255095687783897,98.87561638676725
Alchemilla vulgaris,0.0020369466700792906,98.88102999847007
Alkanna tinctoria,0.0020369466700792906,98.88644361017288
Argentina anserina,0.0020369466700792906,98.8918572218757
Astragalus cicer,0.0020369466700792906,98.89727083357852
Coriandrum sativum,0.0020369466700792906,98.90268444528132
Erigeron glabratus,0.0020369466700792906,98.90809805698414
Myosotis arvensis,0.0020369466700792906,98.91351166868697
Ornithogalum pyramidale,0.0020369466700792906,98.91892528038977
Sida rhombifolia,0.0020369466700792906,98.92433889209259
Sulla coronaria,0.0020369466700792906,98.92975250379541
Viola reichenbachiana,0.0020369466700792906,98.93516611549822
Anacamptis pyramidalis,0.0019483837713801908,98.94034435277918
Begonia cucullata,0.0019483837713801908,98.94552259006014
Geranium molle,0.0019483837713801908,98.9507008273411
Gladiolus illyricus,0.0019483837713801908,98.95587906462204
Hieracium piliferum,0.0019483837713801908,98.961057301903
Lophiolepis eriophora,0.0019483837713801908,98.96623553918396
Melissa officinalis,0.0019483837713801908,98.97141377646491
Phedimus hybridus,0.0019483837713801908,98.97659201374586
Pyracantha coccinea,0.0019483837713801908,98.98177025102682
Ranunculus alpestris,0.0019483837713801908,98.98694848830777
Scutellaria altissima,0.0019483837713801908,98.99212672558873
Stachys byzantina,0.0019483837713801908,98.99730496286968
Campanula barbata,0.0018598208726810911,99.00224782572877
Campanula trachelium,0.0018598208726810911,99.00719068858787
Cytisus striatus,0.0018598208726810911,99.01213355144696
Foeniculum vulgare,0.0018598208726810911,99.01707641430605
Galeopsis ladanum,0.0018598208726810911,99.02201927716514
Helichrysum arenarium,0.0018598208726810911,99.02696214002424
Lotus tenuis,0.0018598208726810911,99.03190500288333
Malus domestica,0.0018598208726810911,99.03684786574243
Muscari weissii,0.0018598208726810911,99.04179072860151
Pilosella vahlii,0.0018598208726810911,99.04673359146061
Sanguisorba officinalis,0.0018598208726810911,99.0516764543197
Taraxacum levigatum,0.0018598208726810911,99.0566193171788
Valeriana saxatilis,0.0018598208726810911,99.0615621800379
Campanula lyrata,0.0017712579739819917,99.06626966847513
Crocus vernus,0.0017712579739819917,99.07097715691235
Euphorbia flavicoma,0.0017712579739819917,99.07568464534958
Fumaria officinalis,0.0017712579739819917,99.08039213378682
Galium aparine,0.0017712579739819917,99.08509962222405
Phyteuma betonicifolium,0.0017712579739819917,99.08980711066128
Teucrium rouyanum,0.0017712579739819917,99.09451459909852
Verbascum sinuatum,0.0017712579739819917,99.09922208753575
Withania frutescens,0.0017712579739819917,99.10392957597297
Anemonoides nemorosa,0.001682695075282892,99.10840168998834
Armeria velutina,0.001682695075282892,99.11287380400371
Bistorta vivipara,0.001682695075282892,99.11734591801908
Euphorbia esula,0.001682695075282892,99.12181803203445
Gentiana cruciata,0.001682695075282892,99.12629014604983
Geranium columbinum,0.001682695075282892,99.1307622600652
Gypsophila repens,0.001682695075282892,99.13523437408057
Hyacinthoides non-scripta,0.001682695075282892,99.13970648809594
Impatiens parviflora,0.001682695075282892,99.14417860211131
Verbascum lychnitis,0.001682695075282892,99.14865071612668
Acer pseudoplatanus,0.0015941321765837924,99.15288745572018
Achillea distans,0.0015941321765837924,99.15712419531368
Achillea filipendulina,0.0015941321765837924,99.1613609349072
Aconitum lycoctonum,0.0015941321765837924,99.1655976745007
Erica umbellata,0.0015941321765837924,99.16983441409421
Lamium maculatum,0.0015941321765837924,99.17407115368772
Malus prunifolia,0.0015941321765837924,99.17830789328123
Phyteuma spicatum,0.0015941321765837924,99.18254463287474
Polygala amara,0.0015941321765837924,99.18678137246825
Quercus ilex,0.0015941321765837924,99.19101811206176
Saxifraga rotundifolia,0.0015941321765837924,99.19525485165526
Spergularia purpurea,0.0015941321765837924,99.19949159124877
Teucrium pyrenaicum,0.0015941321765837924,99.20372833084228
Thymus mastichina,0.0015941321765837924,99.20796507043579
Tilia cordata,0.0015941321765837924,99.2122018100293
Chondrilla juncea,0.001505569277884693,99.21620317520095
Heliosperma alpestre,0.001505569277884693,99.22020454037259
Hieracium villosum,0.001505569277884693,99.22420590554424
Lonicera periclymenum,0.001505569277884693,99.22820727071588
Medicago marina,0.001505569277884693,99.23220863588753
Ononis pubescens,0.001505569277884693,99.23621000105918
Calicotome villosa,0.0014170063791855932,99.23997599180896
Campanula medium,0.0014170063791855932,99.24374198255875
Chaerophyllum bulbosum,0.0014170063791855932,99.24750797330854
Chamaecytisus hirsutus,0.0014170063791855932,99.25127396405833
Helichrysum serotinum,0.0014170063791855932,99.25503995480811
Heliosperma pusillum,0.0014170063791855932,99.2588059455579
Homogyne alpina,0.0014170063791855932,99.26257193630768
Lathyrus tuberosus,0.0014170063791855932,99.26633792705746
Melilotus altissimus,0.0014170063791855932,99.27010391780725
Teucrium scorodonia,0.0014170063791855932,99.27386990855703
Aphyllanthes monspeliensis,0.0013284434804864938,99.27740052488495
Centaurea reichenbachii,0.0013284434804864938,99.280931141212875
Circaea lutetiana,0.0013284434804864938,99.28446175754081
Erodium chium,0.0013284434804864938,99.28799237386873
Gentianella praecox,0.0013284434804864938,99.29152299019665
Geranium nodosum,0.0013284434804864938,99.29505360652458
Iris pseudacorus,0.0013284434804864938,99.2985842228525
Legousia pentagonia,0.0013284434804864938,99.30211483918042
Linaria purpurea,0.0013284434804864938,99.30564545550834
Mentha aquatica,0.0013284434804864938,99.30917607183628
Nicandra physalodes,0.0013284434804864938,99.3127066881642
Scandix pecten-veneris,0.0013284434804864938,99.31623730449212
Seseli montanum,0.0013284434804864938,99.31976792082004
Stachys alpina,0.0013284434804864938,99.32329853714796
Vincetoxicum hirundinaria,0.0013284434804864938,99.32682915347588
Campanula alpina,0.0012398805817873941,99.33012439538194
Cistus libanotis,0.0012398805817873941,99.33341963728802
Crupina crupinastrum,0.0012398805817873941,99.33671487919408
Cynara cardunculus,0.0012398805817873941,99.34001012110014
Dasiphora fruticosa,0.0012398805817873941,99.3433053630062
Ephedra fragilis,0.0012398805817873941,99.34660060491225
Epipactis atrorubens,0.0012398805817873941,99.34989584681833
Galinsoga quadriradiata,0.0012398805817873941,99.35319108872439
Galium pusillum,0.0012398805817873941,99.35648633063045
Helianthus tuberosus,0.0012398805817873941,99.3597815725365
Lavandula multifida,0.0012398805817873941,99.36307681444256
Malva arborea,0.0012398805817873941,99.36637205634864
Myosotis sylvatica,0.0012398805817873941,99.3696672982547
Oxalis debilis,0.0012398805817873941,99.37296254016076
Pistacia lentiscus,0.0012398805817873941,99.37625778206682
Plantago major,0.0012398805817873941,99.37955302397287
Polygala calcarea,0.0012398805817873941,99.38284826587895
Ranunculus paludosus,0.0012398805817873941,99.38614350778501
Rosa corymbifera,0.0012398805817873941,99.38943874969107
Salvia yangii,0.0012398805817873941,99.39273399159713
Satureja montana,0.0012398805817873941,99.39602923350319
Saxifraga androsacea,0.0012398805817873941,99.39932447540926
Symphytum asperum,0.0012398805817873941,99.40261971731532
Valeriana calcitrapae,0.0012398805817873941,99.40591495922138
Ziziphus jujuba,0.0012398805817873941,99.40921020112744
Anthericum liliago,0.0011513176830882945,99.41227006861163
Aquilegia vulgaris,0.0011513176830882945,99.41532993609584
Clinopodium acinos,0.0011513176830882945,99.41838980358004
Diplotaxis virgata,0.0011513176830882945,99.42144967106424
Euonymus europaeus,0.0011513176830882945,99.42450953854845
Galega officinalis,0.0011513176830882945,99.42756940603265
Hornungia alpina,0.0011513176830882945,99.43062927351684
Hypericum richeri,0.0011513176830882945,99.43368914100104
Leucanthemum graminifolium,0.0011513176830882945,99.43674900848525
Polygonum maritimum,0.0011513176830882945,99.43980887596945
Rhodothamnus chamaecistus,0.0011513176830882945,99.44286874345364
Trifolium dubium,0.0011513176830882945,99.44592861093784
Veronica spicata,0.0011513176830882945,99.44898847842205
Agastache urticifolia,0.0010627547843891948,99.45181297148439
Alcea rosea,0.0010627547843891948,99.45463746454672
Allium schoenoprasum,0.0010627547843891948,99.45746195760907
Anchusa arvensis,0.0010627547843891948,99.4602864506714
Brachyglottis greyi,0.0010627547843891948,99.46311094373374
Campanula spicata,0.0010627547843891948,99.46593543679607
Carlina lanata,0.0010627547843891948,99.46875992985842
Cerastium arvense,0.0010627547843891948,99.47158442292076
Cirsium spinosissimum,0.0010627547843891948,99.47440891598309
Coronilla minima,0.0010627547843891948,99.47723340904544
Cruciata laevipes,0.0010627547843891948,99.48005790210777
Echinacea purpurea,0.0010627547843891948,99.48288239517011
Erigeron glaucus,0.0010627547843891948,99.48570688823246
Helleborus foetidus,0.0010627547843891948,99.48853138129479
Hesperis matronalis,0.0010627547843891948,99.49135587435713
Himantoglossum hircinum,0.0010627547843891948,99.49418036741947
Lactuca muralis,0.0010627547843891948,99.49700486048181
Lamium amplexicaule,0.0010627547843891948,99.49982935354414
Lamium hybridum,0.0010627547843891948,99.50265384660649
Leucanthemum halleri,0.0010627547843891948,99.50547833966883
Oxalis acetosella,0.0010627547843891948,99.50830283273116
Pallenis maritima,0.0010627547843891948,99.5111273257935
Pedicularis rostratospicata,0.0010627547843891948,99.51395181885584
Pentanema squarrosum,0.0010627547843891948,99.51677631191818
Physalis peruviana,0.0010627547843891948,99.51960080498051
Pulsatilla vulgaris,0.0010627547843891948,99.52242529804286
Reseda phyteuma,0.0010627547843891948,99.5252497911052
Siler montanum,0.0010627547843891948,99.52807428416753
Stachys arvensis,0.0010627547843891948,99.53089877722988
Althaea officinalis,9.741918856900954e-4,99.53348789587035
Anthyllis montana,9.741918856900954e-4,99.53607701451082
Arenaria aggregata,9.741918856900954e-4,99.53866613315131
