Plant_accepted_name,Interaction_percent,Cumulative_percentage
Daboecia cantabrica,9.741918856900954e-4,99.54125525179178
Dianthus caryophyllus,9.741918856900954e-4,99.54384437043227
Gagea nevadensis,9.741918856900954e-4,99.54643348907274
Gentianopsis ciliata,9.741918856900954e-4,99.54902260771321
Leucanthemum × superbum,9.741918856900954e-4,99.5516117263537
Linaria viscosa,9.741918856900954e-4,99.55420084499417
Malva subovata,9.741918856900954e-4,99.55678996363464
Polygala alpestris,9.741918856900954e-4,99.55937908227513
Silene colorata,9.741918856900954e-4,99.5619682009156
Teucrium botrys,9.741918856900954e-4,99.56455731955609
Aubrieta deltoidea,8.856289869909958e-4,99.5669110637747
Calendula officinalis,8.856289869909958e-4,99.5692648079933
Campanula poscharskyana,8.856289869909958e-4,99.57161855221193
Chenopodium album,8.856289869909958e-4,99.57397229643054
Cuscuta campestris,8.856289869909958e-4,99.57632604064916
Daphne mezereum,8.856289869909958e-4,99.57867978486777
Euphorbia terracina,8.856289869909958e-4,99.5810335290864
Fagopyrum esculentum,8.856289869909958e-4,99.58338727330501
Geranium macrorrhizum,8.856289869909958e-4,99.58574101752362
Heliotropium europaeum,8.856289869909958e-4,99.58809476174224
Lamium orvala,8.856289869909958e-4,99.59044850596085
Lotus hirsutus,8.856289869909958e-4,99.59280225017947
Lysimachia arvensis,8.856289869909958e-4,99.59515599439808
Lythrum junceum,8.856289869909958e-4,99.5975097386167
Melampyrum italicum,8.856289869909958e-4,99.59986348283532
Micromeria nervosa,8.856289869909958e-4,99.60221722705393
Ornithogalum umbellatum,8.856289869909958e-4,99.60457097127255
Persicaria orientalis,8.856289869909958e-4,99.60692471549116
Petrosedum ochroleucum,8.856289869909958e-4,99.60927845970978
Phyteuma scorzonerifolium,8.856289869909958e-4,99.6116322039284
Solanum tuberosum,8.856289869909958e-4,99.613985948147
Thalictrum aquilegiifolium,8.856289869909958e-4,99.61633969236563
Valeriana tripteris,8.856289869909958e-4,99.61869343658424
Verbena bonariensis,8.856289869909958e-4,99.62104718080286
Viola declinata,8.856289869909958e-4,99.62340092502147
Viola riviniana,8.856289869909958e-4,99.6257546692401
Allium exile,7.970660882918962e-4,99.62787303903684
Anthemis auriculata,7.970660882918962e-4,99.6299914088336
Anthemis rigida,7.970660882918962e-4,99.63210977863035
Arabis hirsuta,7.970660882918962e-4,99.63422814842711
Brassica rapa,7.970660882918962e-4,99.63634651822386
Campanula latifolia,7.970660882918962e-4,99.63846488802062
Cardopatium corymbosum,7.970660882918962e-4,99.64058325781737
Centaurea triumfettii,7.970660882918962e-4,99.64270162761413
Euphorbia helioscopia,7.970660882918962e-4,99.64481999741088
Fumana ericoides,7.970660882918962e-4,99.64693836720762
Myosotis martini,7.970660882918962e-4,99.64905673700439
Salix aurita,7.970660882918962e-4,99.65117510680113
Scabiosa canescens,7.970660882918962e-4,99.6532934765979
Senecio vulgaris,7.970660882918962e-4,99.65541184639464
Sesamoides purpurascens,7.970660882918962e-4,99.6575302161914
Sinapis alba,7.970660882918962e-4,99.65964858598815
Trifolium stellatum,7.970660882918962e-4,99.66176695578491
Vicia cretica,7.970660882918962e-4,99.66388532558166
Achillea atrata,7.085031895927966e-4,99.66576832095656
Apium graveolens,7.085031895927966e-4,99.66765131633144
Bellardia trixago,7.085031895927966e-4,99.66953431170634
Centaurea montana,7.085031895927966e-4,99.67141730708124
Crataegus laevigata,7.085031895927966e-4,99.67330030245613
Crepis terglouensis,7.085031895927966e-4,99.67518329783103
Cynoglossum officinale,7.085031895927966e-4,99.67706629320591
Doronicum austriacum,7.085031895927966e-4,99.67894928858081
Echinocystis lobata,7.085031895927966e-4,99.6808322839557
Fragaria moschata,7.085031895927966e-4,99.6827152793306
Fumana procumbens,7.085031895927966e-4,99.68459827470548
Genista pilosa,7.085031895927966e-4,99.68648127008038
Gladiolus imbricatus,7.085031895927966e-4,99.68836426545526
Hieracium alpinum,7.085031895927966e-4,99.69024726083016
Impatiens noli-tangere,7.085031895927966e-4,99.69213025620506
Lonicera ligustrina,7.085031895927966e-4,99.69401325157995
Malva thuringiaca,7.085031895927966e-4,99.69589624695485
Persea americana,7.085031895927966e-4,99.69777924232973
Phlomis purpurea,7.085031895927966e-4,99.69966223770463
Sideritis romana,7.085031895927966e-4,99.70154523307951
Smyrnium olusatrum,7.085031895927966e-4,99.70342822845441
Solanum dulcamara,7.085031895927966e-4,99.7053112238293
Sorbus aucuparia,7.085031895927966e-4,99.7071942192042
Tagetes erecta,7.085031895927966e-4,99.70907721457908
Tanacetum parthenium,7.085031895927966e-4,99.71096020995398
Trifolium alexandrinum,7.085031895927966e-4,99.71284320532887
Ulex gallii,7.085031895927966e-4,99.71472620070377
Weigela florida,7.085031895927966e-4,99.71660919607866
Acer campestre,6.199402908936971e-4,99.71825681703169
Anchusa azurea,6.199402908936971e-4,99.71990443798472
Anchusa undulata,6.199402908936971e-4,99.72155205893775
Anthemis aciphylla,6.199402908936971e-4,99.72319967989078
Cephalaria radiata,6.199402908936971e-4,99.72484730084382
Crepis multiflora,6.199402908936971e-4,99.72649492179684
Cuscuta epithymum,6.199402908936971e-4,99.72814254274988
Glandora prostrata,6.199402908936971e-4,99.7297901637029
Hieracium pilosum,6.199402908936971e-4,99.73143778465594
Hymenonema graecum,6.199402908936971e-4,99.73308540560897
Hypericum hirsutum,6.199402908936971e-4,99.734733026562
Hypochaeris glabra,6.199402908936971e-4,99.73638064751503
Lathyrus clymenum,6.199402908936971e-4,99.73802826846806
Medicago littoralis,6.199402908936971e-4,99.7396758894211
Potentilla montana,6.199402908936971e-4,99.74132351037413
Primula auricula,6.199402908936971e-4,99.74297113132715
Ranunculus ficaria,6.199402908936971e-4,99.74461875228019
Ribes uva-crispa,6.199402908936971e-4,99.74626637323321
Sisymbrium officinale,6.199402908936971e-4,99.74791399418625
Tordylium apulum,6.199402908936971e-4,99.74956161513929
Trinia glauca,6.199402908936971e-4,99.75120923609231
Aesculus parviflora,5.313773921945974e-4,99.75262148262348
Alliaria petiolata,5.313773921945974e-4,99.75403372915464
Allium ursinum,5.313773921945974e-4,99.75544597568582
Anemone palmata,5.313773921945974e-4,99.75685822221699
Angelica archangelica,5.313773921945974e-4,99.75827046874815
Bellis annua,5.313773921945974e-4,99.75968271527933
Carex panicea,5.313773921945974e-4,99.7610949618105
Convolvulus cantabrica,5.313773921945974e-4,99.76250720834166
Cotoneaster acutifolius,5.313773921945974e-4,99.76391945487283
Crepis pulchra,5.313773921945974e-4,99.76533170140401
Echinops exaltatus,5.313773921945974e-4,99.76674394793517
Echium sabulicola,5.313773921945974e-4,99.76815619446634
Erysimum pusillum,5.313773921945974e-4,99.76956844099752
Eurybia divaricata,5.313773921945974e-4,99.77098068752868
Globularia nudicaulis,5.313773921945974e-4,99.77239293405985
Heliotropium dolosum,5.313773921945974e-4,99.77380518059103
Heuchera sanguinea,5.313773921945974e-4,99.77521742712219
Hieracium murorum,5.313773921945974e-4,99.77662967365336
Hypochaeris maculata,5.313773921945974e-4,99.77804192018453
Laburnum × watereri,5.313773921945974e-4,99.7794541667157
Lathyrus odoratus,5.313773921945974e-4,99.78086641324687
Linaria alpina,5.313773921945974e-4,99.78227865977804
Linaria spartea,5.313773921945974e-4,99.7836909063092
Mentha suaveolens,5.313773921945974e-4,99.78510315284038
Ononis striata,5.313773921945974e-4,99.78651539937155
Orchis mascula,5.313773921945974e-4,99.78792764590271
Oreomecon alpina,5.313773921945974e-4,99.78933989243389
Platycodon grandiflorus,5.313773921945974e-4,99.79075213896506
Polygonatum verticillatum,5.313773921945974e-4,99.79216438549622
Potentilla sterilis,5.313773921945974e-4,99.7935766320274
Primula vulgaris,5.313773921945974e-4,99.79498887855857
Prunus padus,5.313773921945974e-4,99.79640112508973
Pulmonaria officinalis,5.313773921945974e-4,99.7978133716209
Rubus arcticus,5.313773921945974e-4,99.79922561815206
Salix alba,5.313773921945974e-4,99.80063786468324
Salvia nubicola,5.313773921945974e-4,99.80205011121441
Salvia verbenaca,5.313773921945974e-4,99.80346235774557
Senecio leucanthemifolius,5.313773921945974e-4,99.80487460427675
Tofieldia calyculata,5.313773921945974e-4,99.80628685080792
Veronica austriaca,5.313773921945974e-4,99.80769909733908
Veronicastrum virginicum,5.313773921945974e-4,99.80911134387026
Vicia lutea,5.313773921945974e-4,99.81052359040143
Zantedeschia aethiopica,5.313773921945974e-4,99.81193583693259
Anthriscus cerefolium,4.428144934954979e-4,99.8131127090419
Arenaria serpyllifolia,4.428144934954979e-4,99.81428958115121
Armeria arenaria,4.428144934954979e-4,99.81546645326053
Astragalus alpinus,4.428144934954979e-4,99.81664332536982
Brassica repanda,4.428144934954979e-4,99.81782019747914
Chrysosplenium alternifolium,4.428144934954979e-4,99.81899706958845
Conopodium majus,4.428144934954979e-4,99.82017394169775
Cymbalaria muralis,4.428144934954979e-4,99.82135081380706
Echium italicum,4.428144934954979e-4,99.82252768591637
Erica vagans,4.428144934954979e-4,99.82370455802568
Hedera helix,4.428144934954979e-4,99.82488143013498
Humulus lupulus,4.428144934954979e-4,99.82605830224429
Larix decidua,4.428144934954979e-4,99.8272351743536
Linum austriacum,4.428144934954979e-4,99.8284120464629
Lonicera implexa,4.428144934954979e-4,99.82958891857221
Narcissus tazetta,4.428144934954979e-4,99.83076579068153
Polygala comosa,4.428144934954979e-4,99.83194266279084
Pulicaria odora,4.428144934954979e-4,99.83311953490013
Rudbeckia hirta,4.428144934954979e-4,99.83429640700945
Spiraea × arguta,4.428144934954979e-4,99.83547327911876
Spiranthes spiralis,4.428144934954979e-4,99.83665015122806
Stellaria nemorum,4.428144934954979e-4,99.83782702333737
Thunbergia grandiflora,4.428144934954979e-4,99.83900389544668
Trifolium alpestre,4.428144934954979e-4,99.84018076755599
Trifolium incarnatum,4.428144934954979e-4,99.84135763966529
Ageratum houstonianum,3.542515947963983e-4,99.84229913735274
Alcea biennis,3.542515947963983e-4,99.84324063504019
Allium cepa,3.542515947963983e-4,99.84418213272764
Allium triquetrum,3.542515947963983e-4,99.84512363041507
Anacamptis palustris,3.542515947963983e-4,99.84606512810252
Antennaria dioica,3.542515947963983e-4,99.84700662578997
Campanula bononiensis,3.542515947963983e-4,99.84794812347742
Carex flacca,3.542515947963983e-4,99.84888962116486
Cephalaria gigantea,3.542515947963983e-4,99.84983111885231
Cerastium carinthiacum,3.542515947963983e-4,99.85077261653976
Convallaria majalis,3.542515947963983e-4,99.8517141142272
Crepis rubra,3.542515947963983e-4,99.85265561191466
Crocosmia × crocosmiiflora,3.542515947963983e-4,99.85359710960209
Crucianella maritima,3.542515947963983e-4,99.85453860728954
Cucurbita pepo,3.542515947963983e-4,99.85548010497699
Dactylis glomerata,3.542515947963983e-4,99.85642160266444
Dianthus hyssopifolius,3.542515947963983e-4,99.85736310035188
Echinops spinosissimus,3.542515947963983e-4,99.85830459803933
Epilobium tetragonum,3.542515947963983e-4,99.85924609572677
Erica ciliaris,3.542515947963983e-4,99.86018759341422
Euphorbia spathulata,3.542515947963983e-4,99.86112909110166
Galium boreale,3.542515947963983e-4,99.86207058878911
Galium glaucum,3.542515947963983e-4,99.86301208647656
Gentianella amarella,3.542515947963983e-4,99.86395358416401
Geranium versicolor,3.542515947963983e-4,99.86489508185146
Hieracium glaucinum,3.542515947963983e-4,99.8658365795389
Holcus lanatus,3.542515947963983e-4,99.86677807722634
Iochroma fuchsioides,3.542515947963983e-4,99.86771957491379
Lathyrus vernus,3.542515947963983e-4,99.86866107260124
Linaria propinqua,3.542515947963983e-4,99.86960257028868
Linum bienne,3.542515947963983e-4,99.87054406797613
Lotus ornithopodioides,3.542515947963983e-4,99.87148556566358
Malva unguiculata,3.542515947963983e-4,99.87242706335103
Melilotus neapolitanus,3.542515947963983e-4,99.87336856103846
Onosma tricerosperma,3.542515947963983e-4,99.87431005872591
Orchis purpurea,3.542515947963983e-4,99.87525155641336
Orchis simia,3.542515947963983e-4,99.87619305410081
Papaver dubium,3.542515947963983e-4,99.87713455178826
Pentanema britannica,3.542515947963983e-4,99.8780760494757
Pilosella aurantiaca,3.542515947963983e-4,99.87901754716314
Plantago lagopus,3.542515947963983e-4,99.8799590448506
Potentilla incana,3.542515947963983e-4,99.88090054253804
Pulicaria vulgaris,3.542515947963983e-4,99.88184204022548
Pulmonaria hirta,3.542515947963983e-4,99.88278353791293
Ranunculus arvensis,3.542515947963983e-4,99.88372503560038
Ranunculus breyninus,3.542515947963983e-4,99.88466653328783
Ribes nigrum,3.542515947963983e-4,99.88560803097528
Ribes sanguineum,3.542515947963983e-4,99.88654952866271
Rosa rubiginosa,3.542515947963983e-4,99.88749102635016
Ruta montana,3.542515947963983e-4,99.88843252403761
Silene coronaria,3.542515947963983e-4,99.88937402172506
Spiraea douglasii,3.542515947963983e-4,99.8903155194125
Syringa vulgaris,3.542515947963983e-4,99.89125701709995
Taraxacum vulgare,3.542515947963983e-4,99.8921985147874
Telekia speciosa,3.542515947963983e-4,99.89314001247484
Thalictrum minus,3.542515947963983e-4,99.89408151016228
Thesium humifusum,3.542515947963983e-4,99.89502300784973
Tilia platyphyllos,3.542515947963983e-4,99.89596450553718
Trifolium angustifolium,3.542515947963983e-4,99.89690600322463
Umbellularia californica,3.542515947963983e-4,99.89784750091208
Valeriana tuberosa,3.542515947963983e-4,99.89878899859951
Zygophyllum creticum,3.542515947963983e-4,99.89973049628696
Aegonychon purpurocaeruleum,2.656886960972987e-4,99.90043661955255
Allium denudatum,2.656886960972987e-4,99.90114274281814
Allium scorodoprasum,2.656886960972987e-4,99.90184886608372
Anacamptis morio,2.656886960972987e-4,99.9025549893493
Arctotheca calendula,2.656886960972987e-4,99.90326111261489
Caltha palustris,2.656886960972987e-4,99.90396723588047
Cardamine hirsuta,2.656886960972987e-4,99.90467335914606
Conium maculatum,2.656886960972987e-4,99.90537948241165
Eryngium bourgatii,2.656886960972987e-4,99.90608560567723
Erysimum duriaei,2.656886960972987e-4,99.9067917289428
Euphorbia segetalis,2.656886960972987e-4,99.9074978522084
Euphrasia picta,2.656886960972987e-4,99.90820397547398
Fumana thymifolia,2.656886960972987e-4,99.90891009873957
Geranium rotundifolium,2.656886960972987e-4,99.90961622200516
Hieracium picroides,2.656886960972987e-4,99.91032234527074
Hieracium valdepilosum,2.656886960972987e-4,99.91102846853632
Hydrangea macrophylla,2.656886960972987e-4,99.9117345918019
Hylotelephium maximum,2.656886960972987e-4,99.91244071506749
Hypericum perfoliatum,2.656886960972987e-4,99.91314683833308
Hypochaeris cretensis,2.656886960972987e-4,99.91385296159866
Lactuca perennis,2.656886960972987e-4,99.91455908486424
Leontodon taraxacoides,2.656886960972987e-4,99.91526520812982
Lilium martagon,2.656886960972987e-4,99.91597133139541
Malva multiflora,2.656886960972987e-4,99.916677454661
Parentucellia viscosa,2.656886960972987e-4,99.91738357792659
Pinguicula alpina,2.656886960972987e-4,99.91808970119217
Primula minima,2.656886960972987e-4,99.91879582445775
Reynoutria japonica,2.656886960972987e-4,99.91950194772333
Rhinanthus pumilus,2.656886960972987e-4,99.92020807098892
Rumex acetosella,2.656886960972987e-4,99.92091419425451
Salvia viridis,2.656886960972987e-4,99.9216203175201
Sanicula europaea,2.656886960972987e-4,99.92232644078568
Sesamoides interrupta,2.656886960972987e-4,99.92303256405125
Silene nutans,2.656886960972987e-4,99.92373868731684
Silene saxifraga,2.656886960972987e-4,99.92444481058243
Valerianella vesicaria,2.656886960972987e-4,99.92515093384802
Veronica filiformis,2.656886960972987e-4,99.9258570571136
Veronica serpyllifolia,2.656886960972987e-4,99.92656318037919
Vicia peregrina,2.656886960972987e-4,99.92726930364476
Wisteria sinensis,2.656886960972987e-4,99.92797542691035
Abutilon theophrasti,1.7712579739819916e-4,99.92844617575408
Ajuga pyramidalis,1.7712579739819916e-4,99.9289169245978
Allium oleraceum,1.7712579739819916e-4,99.92938767344152
Amelanchier × lamarckii,1.7712579739819916e-4,99.92985842228525
Anemonoides sylvestris,1.7712579739819916e-4,99.93032917112897
Anthoxanthum odoratum,1.7712579739819916e-4,99.9307999199727
Antirrhinum majus,1.7712579739819916e-4,99.93127066881641
Arabis ciliata,1.7712579739819916e-4,99.93174141766013
Aurinia saxatilis,1.7712579739819916e-4,99.93221216650386
Berberis darwinii,1.7712579739819916e-4,99.93268291534758
Berteroa incana,1.7712579739819916e-4,99.93315366419131
Bryonia alba,1.7712579739819916e-4,99.93362441303503
Buglossoides arvensis,1.7712579739819916e-4,99.93409516187876
Calibrachoa parviflora,1.7712579739819916e-4,99.93456591072248
Campanula carnica,1.7712579739819916e-4,99.93503665956621
Candollea mollis,1.7712579739819916e-4,99.93550740840992
Canna indica,1.7712579739819916e-4,99.93597815725364
Carduus nigrescens,1.7712579739819916e-4,99.93644890609737
Carex ericetorum,1.7712579739819916e-4,99.9369196549411
Carlina acaulis,1.7712579739819916e-4,99.93739040378482
Carlina corymbosa,1.7712579739819916e-4,99.93786115262854
Centaurea sphaerocephala,1.7712579739819916e-4,99.93833190147227
Centaurium pulchellum,1.7712579739819916e-4,99.93880265031599
Centaurium tenuiflorum,1.7712579739819916e-4,99.9392733991597
Cerastium glomeratum,1.7712579739819916e-4,99.93974414800343
Cerastium holosteoides,1.7712579739819916e-4,99.94021489684715
Cerastium tomentosum,1.7712579739819916e-4,99.94068564569088
Chaenomeles japonica,1.7712579739819916e-4,99.9411563945346
Chondrilla ramosissima,1.7712579739819916e-4,99.94162714337833
Clinopodium grandiflorum,1.7712579739819916e-4,99.94209789222205
Comarum palustre,1.7712579739819916e-4,99.94256864106578
Coreopsis verticillata,1.7712579739819916e-4,99.9430393899095
Corydalis cava,1.7712579739819916e-4,99.94351013875321
Crepis sancta,1.7712579739819916e-4,99.94398088759694
Dahlia coccinea,1.7712579739819916e-4,99.94445163644066
Dianthus barbatus,1.7712579739819916e-4,99.94492238528439
Dianthus monspessulanus,1.7712579739819916e-4,99.94539313412811
Dianthus superbus,1.7712579739819916e-4,99.94586388297184
Epilobium dodonaei,1.7712579739819916e-4,99.94633463181556
Epilobium obscurum,1.7712579739819916e-4,99.94680538065928
Erinus alpinus,1.7712579739819916e-4,99.94727612950301
Eriocapitella hupehensis,1.7712579739819916e-4,99.94774687834672
Erodium moschatum,1.7712579739819916e-4,99.948217627190445
Euphorbia exigua,1.7712579739819916e-4,99.94868837603417
Euphrasia salisburgensis,1.7712579739819916e-4,99.9491591248779
Galeopsis bifida,1.7712579739819916e-4,99.94962987372162
Galium odoratum,1.7712579739819916e-4,99.95010062256534
Galium pumilum,1.7712579739819916e-4,99.95057137140907
Galium uliginosum,1.7712579739819916e-4,99.9510421202528
Genista triacanthos,1.7712579739819916e-4,99.95151286909652
Geranium sibiricum,1.7712579739819916e-4,99.95198361794023
Hemerocallis lilioasphodelus,1.7712579739819916e-4,99.95245436678395
Hibiscus trionum,1.7712579739819916e-4,99.95292511562768
Hydrangea arborescens,1.7712579739819916e-4,99.9533958644714
Hyoseris scabra,1.7712579739819916e-4,99.95386661331513
Hypecoum imberbe,1.7712579739819916e-4,99.95433736215885
Iberis sempervirens,1.7712579739819916e-4,99.95480811100258
Legousia falcata,1.7712579739819916e-4,99.9552788598463
Leucanthemum ircutianum,1.7712579739819916e-4,99.95574960869001
Liatris pycnostachya,1.7712579739819916e-4,99.95622035753374
Limonium sinuatum,1.7712579739819916e-4,99.95669110637746
Linaria repens,1.7712579739819916e-4,99.95716185522119
Lonicera caprifolium,1.7712579739819916e-4,99.95763260406491
Lonicera tatarica,1.7712579739819916e-4,99.95810335290864
Lupinus albus,1.7712579739819916e-4,99.95857410175236
Lupinus gussoneanus,1.7712579739819916e-4,99.95904485059609
Lysimachia punctata,1.7712579739819916e-4,99.95951559943981
Malva trimestris,1.7712579739819916e-4,99.95998634828352
Medicago arabica,1.7712579739819916e-4,99.96045709712725
Mentha × piperita,1.7712579739819916e-4,99.96092784597097
Mentha spicata,1.7712579739819916e-4,99.9613985948147
Mercurialis annua,1.7712579739819916e-4,99.96186934365842
Minuartia rostrata,1.7712579739819916e-4,99.96234009250215
Muscari neglectum,1.7712579739819916e-4,99.96281084134587
Myosotis scorpioides,1.7712579739819916e-4,99.9632815901896
Myosotis stricta,1.7712579739819916e-4,99.96375233903332
Narcissus papyraceus,1.7712579739819916e-4,99.96422308787703
Narthecium ossifragum,1.7712579739819916e-4,99.96469383672076
Nepeta cataria,1.7712579739819916e-4,99.96516458556448
Ononis arvensis,1.7712579739819916e-4,99.9656353344082
Ononis pusilla,1.7712579739819916e-4,99.96610608325193
Orchis militaris,1.7712579739819916e-4,99.96657683209565
Orobanche minor,1.7712579739819916e-4,99.96704758093938
Orobanche ramosa,1.7712579739819916e-4,99.9675183297831
Osyris lanceolata,1.7712579739819916e-4,99.96798907862683
Papaver somniferum,1.7712579739819916e-4,99.96845982747054
Petrorhagia dubia,1.7712579739819916e-4,99.96893057631426
Picris angustifolia,1.7712579739819916e-4,99.96940132515799
Picris rhagadioloides,1.7712579739819916e-4,99.96987207400171
Polygala nicaeensis,1.7712579739819916e-4,99.97034282284544
Polygonatum multiflorum,1.7712579739819916e-4,99.97081357168916
Potentilla brauneana,1.7712579739819916e-4,99.97128432053289
Prunus spicata,1.7712579739819916e-4,99.97175506937661
Psammophiliella muralis,1.7712579739819916e-4,99.97222581822032
Punica granatum,1.7712579739819916e-4,99.97269656706405
Quercus suber,1.7712579739819916e-4,99.97316731590777
Ranunculus muricatus,1.7712579739819916e-4,99.9736380647515
Rhododendron davidi,1.7712579739819916e-4,99.97410881359522
Rosa spinosissima,1.7712579739819916e-4,99.97457956243895
Rumex obtusifolius,1.7712579739819916e-4,99.97505031128267
Rumex scutatus,1.7712579739819916e-4,99.9755210601264
Salix retusa,1.7712579739819916e-4,99.97599180897012
Salvia coccinea,1.7712579739819916e-4,99.97646255781383
Salvia farinacea,1.7712579739819916e-4,99.97693330665756
Satureja hortensis,1.7712579739819916e-4,99.97740405550128
Senecio sylvaticus,1.7712579739819916e-4,99.977874804345
Sideritis scardica,1.7712579739819916e-4,99.97834555318873
Solanum lycopersicum,1.7712579739819916e-4,99.97881630203246
Spergula arvensis,1.7712579739819916e-4,99.97928705087618
Spiraea × billardii,1.7712579739819916e-4,99.9797577997199
Suaeda vera,1.7712579739819916e-4,99.98022854856363
Thalictrum lucidum,1.7712579739819916e-4,99.98069929740734
Thesium divaricatum,1.7712579739819916e-4,99.98117004625107
Tragopogon dubius,1.7712579739819916e-4,99.98164079509479
Trifolium rubens,1.7712579739819916e-4,99.98211154393852
Valeriana locusta,1.7712579739819916e-4,99.98258229278224
Verbascum thapsus,1.7712579739819916e-4,99.98305304162596
Veronica alpina,1.7712579739819916e-4,99.98352379046969
Veronica aphylla,1.7712579739819916e-4,99.98399453931341
Veronica montana,1.7712579739819916e-4,99.98446528815714
Viburnum tinus,1.7712579739819916e-4,99.98493603700085
Vicia hirsuta,1.7712579739819916e-4,99.98540678584457
Vicia sylvatica,1.7712579739819916e-4,99.9858775346883
Vinca major,1.7712579739819916e-4,99.98634828353202
Viola lutea,1.7712579739819916e-4,99.98681903237575
Viola odorata,1.7712579739819916e-4,99.98728978121947
Viola tricolor,1.7712579739819916e-4,99.9877605300632
Achillea salicifolia,8.856289869909958e-5,99.98799590448506
Aconitum degenii,8.856289869909958e-5,99.98823127890692
Allium ampeloprasum,8.856289869909958e-5,99.98846665332879
Allium sipyleum,8.856289869909958e-5,99.98870202775063
Anthyllis circinnata,8.856289869909958e-5,99.9889374021725
Asperula tinctoria,8.856289869909958e-5,99.98917277659436
Brassica fruticulosa,8.856289869909958e-5,99.98940815101622
Campanula lusitanica,8.856289869909958e-5,99.98964352543808
Carex hirta,8.856289869909958e-5,99.98987889985995
Centaurium littorale,8.856289869909958e-5,99.99011427428181
Cerinthe major,8.856289869909958e-5,99.99034964870367
Cynoglossum columnae,8.856289869909958e-5,99.99058502312553
Descurainia sophia,8.856289869909958e-5,99.9908203975474
Dimorphotheca ecklonis,8.856289869909958e-5,99.99105577196926
Epilobium brachycarpum,8.856289869909958e-5,99.99129114639112
Epilobium ciliatum,8.856289869909958e-5,99.99152652081298
Fumana arabica,8.856289869909958e-5,99.99176189523484
Genista januensis,8.856289869909958e-5,99.99199726965671
Gladiolus communis,8.856289869909958e-5,99.99223264407857
Gladiolus italicus,8.856289869909958e-5,99.99246801850043
Hedypnois rhagadioloides,8.856289869909958e-5,99.9927033929223
Hepatica nobilis,8.856289869909958e-5,99.99293876734414
Hippocrepis emerus,8.856289869909958e-5,99.993174141766
Juglans regia,8.856289869909958e-5,99.99340951618787
Klasea radiata,8.856289869909958e-5,99.99364489060973
Knautia integrifolia,8.856289869909958e-5,99.99388026503159
Leontopodium nivale,8.856289869909958e-5,99.99411563945345
Linum narbonense,8.856289869909958e-5,99.99435101387532
Lotus edulis,8.856289869909958e-5,99.99458638829718
Lotus peregrinus,8.856289869909958e-5,99.99482176271904
Lupinus luteus,8.856289869909958e-5,99.9950571371409
Medicago disciformis,8.856289869909958e-5,99.99529251156277
Medicago minima,8.856289869909958e-5,99.99552788598463
Mentha pulegium,8.856289869909958e-5,99.99576326040649
Moraea sisyrinchium,8.856289869909958e-5,99.99599863482835
Muscari botryoides,8.856289869909958e-5,99.99623400925022
Ophrys sphegodes,8.856289869909958e-5,99.99646938367208
Pinguicula grandiflora,8.856289869909958e-5,99.99670475809394
Plantago coronopus,8.856289869909958e-5,99.99694013251579
Poa annua,8.856289869909958e-5,99.99717550693765
Prospero autumnale,8.856289869909958e-5,99.99741088135951
Ranunculus platanifolius,8.856289869909958e-5,99.99764625578138
Rheum rhabarbarum,8.856289869909958e-5,99.99788163020324
Sanguisorba verrucosa,8.856289869909958e-5,99.9981170046251
Scorpiurus muricatus,8.856289869909958e-5,99.99835237904696
Sedum anglicum,8.856289869909958e-5,99.99858775346883
Smyrnium perfoliatum,8.856289869909958e-5,99.99882312789069
Tamarix parviflora,8.856289869909958e-5,99.99905850231255
Taraxacum palustre,8.856289869909958e-5,99.99929387673441
Trifolium alpinum,8.856289869909958e-5,99.99952925115628
Trifolium aureum,8.856289869909958e-5,99.99976462557814
Trifolium uniflorum,8.856289869909958e-5,100
